"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-23",,"11.5","2.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-24",,"10.9","-0.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-25",,"12.6","0.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-26",,"11.9","-1.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-27",,"7.0","2.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-28",,"4.6","-0.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-02-29",,"10.0","-1.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-01",,"10.4","5.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-02",,"13.7","5.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-03",,"14.2","7.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-04",,"12.8","5.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-05",,"8.3","1.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-06",,"8.5","-1.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-07",,"8.3","-0.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-08",,"8.8","-2.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-09",,"10.4","0.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-10",,"12.7","3.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-11",,"14.0","2.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-12",,"14.3","1.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-13",,"14.6","4.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-14",,"15.9","7.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-15",,"18.6","6.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-16",,"13.8","3.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-17",,"9.3","-0.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-18",,"7.5","-2.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-19",,"10.2","-3.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-20",,"17.4","2.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-21",,"14.8","6.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-22",,"12.7","6.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-23",,"8.1","3.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-24",,"8.2","1.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-25",,"9.9","1.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-26",,"13.7","0.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-27",,"18.4","5.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-28",,"14.5","7.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-29",,"16.0","5.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-30",,"22.8","6.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-03-31",,"20.4","9.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-01",,"20.4","7.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-02",,"14.8","9.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-03",,"11.6","7.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-04",,"15.0","8.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-05",,"18.5","10.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-06",,"23.0","12.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-07",,"23.1","13.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-08",,"26.9","13.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-09",,"26.9","11.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-10",,"14.3","5.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-11",,"16.6","3.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-12",,"19.4","12.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-13",,"22.1","12.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-14",,"17.5","6.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-15",,"14.5","5.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-16",,"9.9","2.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-17",,"12.2","0.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-18",,"12.4","-0.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-19",,"8.4","3.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-20",,"10.0","-1.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-21",,"9.8","-2.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-22",,"7.3","-2.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-23",,"9.9","-1.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-24",,"10.6","2.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-25",,"11.4","1.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-26",,"16.1","1.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-27",,"21.6","2.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-28",,"24.1","8.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-29",,"22.1","11.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-04-30",,"29.0","10.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-01",,"26.7","15.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-02",,"26.3","14.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-03",,"24.6","13.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-04",,"20.9","11.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-05",,"21.2","9.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-06",,"19.7","7.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-07",,"16.9","7.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-08",,"19.2","6.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-09",,"21.1","3.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-10",,"23.5","9.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-11",,"20.2","9.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-12",,"21.1","8.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-13",,"24.7","8.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-14",,"25.8","9.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-15",,"26.0","13.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-16",,"26.6","12.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-17",,"25.7","13.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-18",,"21.1","12.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-19",,"21.7","11.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-20",,"24.3","9.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-21",,"27.5","12.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-22",,"26.2","14.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-23",,"23.7","14.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-24",,"25.6","12.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-25",,"24.8","14.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-26",,"25.9","12.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-27",,"24.9","15.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-28",,"19.6","12.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-29",,"23.3","10.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-30",,"22.1","12.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-05-31",,"23.8","13.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-01",,"26.9","14.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-02",,"25.8","14.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-03",,"16.2","11.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-04",,"20.7","10.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-05",,"20.8","10.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-06",,"21.0","11.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-07",,"20.9","8.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-08",,"26.1","7.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-09",,"20.9","9.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-10",,"19.6","7.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-11",,"17.7","10.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-12",,"17.6","7.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-13",,"19.6","8.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-14",,"20.6","7.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-15",,"22.9","10.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-16",,"25.2","9.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-17",,"25.4","13.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-18",,"27.6","13.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-19",,"19.1","10.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-20",,"24.0","8.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-21",,"27.3","14.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-22",,"23.0","13.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-23",,"23.1","12.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-24",,"25.7","12.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-25",,"27.5","13.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-26",,"31.2","16.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-27",,"30.7","19.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-28",,"29.1","14.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-29",,"29.9","13.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-06-30",,"26.4","16.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-01",,"19.7","12.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-02",,"17.8","12.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-03",,"18.1","12.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-04",,"19.8","10.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-05",,"22.1","8.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-06",,"31.3","11.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-07",,"23.7","12.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-08",,"27.0","11.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-09",,"32.0","16.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-10",,"31.2","19.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-11",,"27.3","17.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-12",,"25.6","17.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-13",,"23.0","12.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-14",,"24.8","11.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-15",,"29.6","14.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-16",,"27.9","15.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-17",,"24.5","13.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-18",,"26.8","12.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-19",,"29.3","13.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-20",,"30.9","16.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-21",,"33.0","16.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-22",,"22.4","12.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-23",,"28.3","11.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-24",,"23.6","13.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-25",,"23.0","10.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-26",,"24.9","12.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-27",,"23.6","16.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-28",,"23.3","13.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-29",,"24.3","11.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-30",,"28.1","10.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-07-31",,"29.5","13.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-01",,"28.4","14.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-02",,"21.6","16.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-03",,"25.6","13.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-04",,"23.9","16.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-05",,"23.5","12.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-06",,"26.6","11.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-07",,"29.6","14.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-08",,"23.9","13.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-09",,"25.1","13.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-10",,"26.1","14.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-11",,"25.6","13.4"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-12",,"27.9","11.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-13",,"30.4","13.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-14",,"32.7","17.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-15",,"28.5","17.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-16",,"30.1","16.0"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-17",,"28.8","17.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-18",,"23.4","16.1"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-19",,"23.2","12.6"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-20",,"27.1","12.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-21",,"23.1","11.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-22",,"24.0","11.7"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-23",,"30.1","14.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-24",,"31.9","16.2"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-25",,"25.7","11.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-26",,"25.9","9.8"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-27",,"26.8","11.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-28",,"30.2","13.3"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-29",,"34.1","19.9"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-30",,"29.9","13.5"
"GME00127438","BERLIN BUCH, GM","52.6325","13.5039","60.0","2024-08-31",,"23.9","13.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-01",,"13.4","2.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-02",,"15.7","-0.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-03",,"18.1","7.5"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-04",,"15.7","7.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-05",,"12.7","7.1"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-06",,"13.6","3.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-07",,"13.4","1.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-08",,"12.0","-2.1"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-09",,"11.4","-2.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-10",,"9.9","3.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-11",,"11.8","4.6"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-12",,"13.3","-0.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-13",,"13.6","-1.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-14",,"15.5","1.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-15",,"15.7","3.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-16",,"15.7","4.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-17",,"18.2","7.1"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-18",,"19.3","9.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-19",,"12.7","5.1"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-20",,"12.3","-0.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-21",,"12.5","1.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-22",,"15.0","-0.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-23",,"16.7","1.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-24",,"21.4","3.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-25",,"22.4","3.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-26",,"22.0","4.6"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-27",,"18.7","3.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-28",,"16.2","4.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-29",,"14.0","8.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-30",,"15.5","5.5"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-01-31",,"16.8","3.7"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-01",,"18.5","1.6"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-02",,"18.7","2.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-03",,"21.4","2.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-04",,"24.1","1.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-05",,"22.1","2.6"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-06",,"17.4","4.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-07",,"20.5","2.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-08",,"19.8","6.5"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-09",,"15.2","9.7"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-10",,"14.6","6.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-11",,"15.0","3.7"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-12",,"17.8","2.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-13",,"17.8","5.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-14",,"21.6","2.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-15",,"20.2","7.8"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-16",,"15.8","7.5"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-17",,"20.8","7.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-18",,"20.6","4.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-19",,"20.6","5.7"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-20",,"19.7","4.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-21",,"18.3","3.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-22",,"21.8","6.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-23",,"14.7","4.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-24",,"14.6","2.0"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-25",,"13.5","2.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-26",,"18.1","6.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-27",,"19.1","4.7"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-28",,"18.5","5.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-02-29",,"19.8","-0.6"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-01",,"17.8","4.5"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-02",,"18.3","2.5"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-03",,"15.3","3.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-04",,"16.7","1.3"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-05",,"18.6","3.2"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-06",,"17.7","2.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-07",,"16.4","2.6"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-08",,"15.9","4.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-09",,"12.5","3.9"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-10",,"15.4","2.4"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2024-03-11",,"18.4","3.1"
